meeting_date,meeting_id,pdf_file,item_number,item_title,motion_summary,outcome,vote_count_for,vote_count_against,mover,seconder,SANCHEZ,KEIM,JOYCE,ROBINSON,WEISS,FIGUEROA,RODRIGUEZ,notes
2025-01-08,1247488,2025-01-08_id-1247488.pdf,3,Staff recommends that the City Council/Harbor Board/CDC/OPFA approve the,Approve Consent Items,APPROVED,5,0,WEISS,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 3-8, 10-13"
2025-01-08,1247488,2025-01-08_id-1247488.pdf,4,Accept City Clerk's Action Minutes of the Small Craft Harbor District Board of,Approve Consent Items,APPROVED,5,0,WEISS,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 3-8, 10-13"
2025-01-08,1247488,2025-01-08_id-1247488.pdf,5,Staff recommends that the City Council approve Amendment 2 to the Professional,Approve Consent Items,APPROVED,5,0,WEISS,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 3-8, 10-13"
2025-01-08,1247488,2025-01-08_id-1247488.pdf,6,Staff recommends that the City Council approve a five-year Professional Services,Approve Consent Items,APPROVED,5,0,WEISS,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 3-8, 10-13"
2025-01-08,1247488,2025-01-08_id-1247488.pdf,7,The City Treasurer and staff recommend that the City Council accept the City,Approve Consent Items,APPROVED,5,0,WEISS,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 3-8, 10-13"
2025-01-08,1247488,2025-01-08_id-1247488.pdf,8,Staff recommends the City Council adopt a resolution authorizing the City to apply,Approve Consent Items,APPROVED,5,0,WEISS,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 3-8, 10-13"
2025-01-08,1247488,2025-01-08_id-1247488.pdf,9,Staff submits the first quarter Financial Status Report and recommends that the City,,APPROVED,5,0,WEISS,SANCHEZ,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,
2025-01-08,1247488,2025-01-08_id-1247488.pdf,10,"Staff recommends that the City Council authorize staff and Jilk Heavy Construction,",Approve Consent Items,APPROVED,5,0,WEISS,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 3-8, 10-13"
2025-01-08,1247488,2025-01-08_id-1247488.pdf,11,Staff recommends that the City Council determine that there is a need to continue,Approve Consent Items,APPROVED,5,0,WEISS,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 3-8, 10-13"
2025-01-08,1247488,2025-01-08_id-1247488.pdf,12,Staff recommends that the City Council adopt a resolution approving an,Approve Consent Items,APPROVED,5,0,WEISS,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 3-8, 10-13"
2025-01-08,1247488,2025-01-08_id-1247488.pdf,13,Staff recommends that the City Council approve and adopt the revised City of,Approve Consent Items,APPROVED,5,0,WEISS,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 3-8, 10-13"
2025-01-08,1247488,2025-01-08_id-1247488.pdf,15,Staff and the Planning Commission recommend that the City Council confirm,,APPROVED,5,0,WEISS,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,
2025-01-22,1247712,2025-01-22_id-1247712.pdf,2,Staff recommends that the City Council/Harbor Board/CDC/OPFA approve the,,APPROVED,5,0,WEISS,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,no explicit vote list in minutes; inferred unanimous from Present roll-call
2025-01-22,1247712,2025-01-22_id-1247712.pdf,3,Accept City Clerk's Action Minutes of the Small Craft Harbor District Board of,,APPROVED,5,0,WEISS,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,no explicit vote list in minutes; inferred unanimous from Present roll-call
2025-01-22,1247712,2025-01-22_id-1247712.pdf,4,"Staff recommends that the City Council approve a purchase order to Alfa Laval Inc.,",,APPROVED,5,0,SANCHEZ,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,no explicit vote list in minutes; inferred unanimous from Present roll-call
2025-01-22,1247712,2025-01-22_id-1247712.pdf,5,Staff recommends that the City Council approve a purchase order to DXP,,APPROVED,5,0,WEISS,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,no explicit vote list in minutes; inferred unanimous from Present roll-call
2025-01-22,1247712,2025-01-22_id-1247712.pdf,6,Staff recommends that the City Council approve a purchase order to Enterprise,,APPROVED,5,0,WEISS,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,no explicit vote list in minutes; inferred unanimous from Present roll-call
2025-01-22,1247712,2025-01-22_id-1247712.pdf,7,Staff recommends that the City Council approve Change Order 10 to EC,,APPROVED,5,0,WEISS,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,no explicit vote list in minutes; inferred unanimous from Present roll-call
2025-01-22,1247712,2025-01-22_id-1247712.pdf,8,Staff recommends that the City Council approve Amendment 3 to the Professional,,APPROVED,5,0,WEISS,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,no explicit vote list in minutes; inferred unanimous from Present roll-call
2025-01-22,1247712,2025-01-22_id-1247712.pdf,9,Staff recommends that City Council approve the modification of an existing,,APPROVED,5,0,WEISS,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,no explicit vote list in minutes; inferred unanimous from Present roll-call
2025-01-22,1247712,2025-01-22_id-1247712.pdf,10,Staff recommends that the City Council accept the Annual Comprehensive,,APPROVED,5,0,WEISS,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,no explicit vote list in minutes; inferred unanimous from Present roll-call
2025-01-22,1247712,2025-01-22_id-1247712.pdf,11,Staff recommends that the City Council adopt a resolution approving and,,APPROVED,5,0,WEISS,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,no explicit vote list in minutes; inferred unanimous from Present roll-call
2025-01-22,1247712,2025-01-22_id-1247712.pdf,12,Staff recommends that the City Council determine that there is a need to continue,,APPROVED,5,0,WEISS,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,no explicit vote list in minutes; inferred unanimous from Present roll-call
2025-01-22,1247712,2025-01-22_id-1247712.pdf,13,"Staff recommends that the City Council authorize staff and Jilk Heavy Construction,",,APPROVED,5,0,WEISS,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,no explicit vote list in minutes; inferred unanimous from Present roll-call
2025-01-22,1247712,2025-01-22_id-1247712.pdf,16,Staff recommends that the City Council adopt a resolution upholding Planning,,APPROVED,4,1,SANCHEZ,FIGUEROA,Yes,NotOnCouncil,Yes,Yes,No,Yes,NotOnCouncil,
2025-01-22,1247712,2025-01-22_id-1247712.pdf,17,Staff recommends that the City Council adopt a resolution upholding Planning,,APPROVED,5,0,SANCHEZ,JOYCE,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,
2025-01-22,1247712,2025-01-22_id-1247712.pdf,19,Request by Deputy Mayor Joyce and Councilmember Figueroa to direct staff,,FAILED,2,3,JOYCE,FIGUEROA,No,NotOnCouncil,Yes,No,No,Yes,NotOnCouncil,
2025-01-22,1247712,2025-01-22_id-1247712.pdf,20,Request by Mayor Sanchez and Deputy Mayor Joyce to dedicate El Corazon as,,APPROVED,5,0,SANCHEZ,JOYCE,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,no explicit vote list in minutes; inferred unanimous from Present roll-call
2025-02-05,1247714,2025-02-05_id-1247714.pdf,8,Staff recommends that the City Council approve Amendment 3 to the Professional,,APPROVED,5,0,SANCHEZ,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,
2025-02-05,1247714,2025-02-05_id-1247714.pdf,11,"Staff recommends that the City Council authorize staff and Jilk Heavy Construction,",,APPROVED,5,0,WEISS,JOYCE,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,
2025-02-05,1247714,2025-02-05_id-1247714.pdf,13,Staff presents the FY 2025-26 through FY 2029-30 General Fund Five-Year,MOTION TO APPROVE STAFF'S RECOMMENDATION AND DIRECT STAFF TO,APPROVED,5,0,ROBINSON,JOYCE,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,
2025-02-05,1247714,2025-02-05_id-1247714.pdf,14,Staff recommends that the Community Development Commission (CDC) adopt a,,APPROVED,5,0,WEISS,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,
2025-02-05,1247714,2025-02-05_id-1247714.pdf,15,Staff recommends that the City Council introduce ordinances amending Chapters,MOTION TO INTRODUCE AN ORDINANCE AMENDING CHAPTER 29,APPROVED,5,0,WEISS,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,
2025-02-12,1281023,2025-02-12_id-1281023.pdf,1,Receive a comprehensive report on the state of the City's homeless service,MOTION TO DIRECT STAFF TO ACCEPT THE STANDARDIZED,APPROVED,5,0,JOYCE,SANCHEZ,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,
2025-02-19,1247716,2025-02-19_id-1247716.pdf,4,Staff recommends that the City Council/Harbor Board/CDC/OPFA approve the,"Motion to APPROVE ITEMS 4-11, 14, 16-10",APPROVED,5,0,JOYCE,WEISS,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,
2025-02-19,1247716,2025-02-19_id-1247716.pdf,5,Accept City Clerk's Action Minutes of the Small Craft Harbor District Board of,Approve Consent Items,APPROVED,5,0,JOYCE,WEISS,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 4-11, 14, 16-10"
2025-02-19,1247716,2025-02-19_id-1247716.pdf,6,Staff recommends that the City Council approve a change order to increase an,Approve Consent Items,APPROVED,5,0,JOYCE,WEISS,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 4-11, 14, 16-10"
2025-02-19,1247716,2025-02-19_id-1247716.pdf,7,Staff recommends that the City Council approve a three-year Professional Services,Approve Consent Items,APPROVED,5,0,JOYCE,WEISS,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 4-11, 14, 16-10"
2025-02-19,1247716,2025-02-19_id-1247716.pdf,8,S taff recommends that the City Council approve a Professional Services,Approve Consent Items,APPROVED,5,0,JOYCE,WEISS,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 4-11, 14, 16-10"
2025-02-19,1247716,2025-02-19_id-1247716.pdf,9,Staff recommends that the City Council 1) adopt a Resolution accepting grant,Approve Consent Items,APPROVED,5,0,JOYCE,WEISS,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 4-11, 14, 16-10"
2025-02-19,1247716,2025-02-19_id-1247716.pdf,10,"Staff recommends that the City Council accept $340,747 in grant funds from the",Approve Consent Items,APPROVED,5,0,JOYCE,WEISS,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 4-11, 14, 16-10"
2025-02-19,1247716,2025-02-19_id-1247716.pdf,11,"Staff recommends that the City Council accept and appropriate $60,000 in grant",Approve Consent Items,APPROVED,5,0,JOYCE,WEISS,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 4-11, 14, 16-10"
2025-02-19,1247716,2025-02-19_id-1247716.pdf,12,Staff recommends that the City Council adopt a resolution acknowledging receipt of,,APPROVED,5,0,SANCHEZ,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,
2025-02-19,1247716,2025-02-19_id-1247716.pdf,13,Staff recommends that the City Council adopt a resolution establishing stop controls,,APPROVED,5,0,SANCHEZ,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,
2025-02-19,1247716,2025-02-19_id-1247716.pdf,14,Staff recommends that the City Council adopt a resolution approving Final Map No.,Approve Consent Items,APPROVED,5,0,JOYCE,WEISS,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 4-11, 14, 16-10"
2025-02-19,1247716,2025-02-19_id-1247716.pdf,15,Staff recommends that the City Council adopt a resolution approving amendments,,APPROVED,5,0,SANCHEZ,JOYCE,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,
2025-02-19,1247716,2025-02-19_id-1247716.pdf,19,Staff recommends that the City Council deem demolition work performed by Jilk,,APPROVED,5,0,JOYCE,WEISS,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,
2025-02-19,1247716,2025-02-19_id-1247716.pdf,20,Staff recommends the City Council provide staff direction on the proposed,MOTION to approve to staff's recommendation for the zoning criteria,APPROVED,4,1,ROBINSON,WEISS,No,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,
2025-02-19,1247716,2025-02-19_id-1247716.pdf,23,Request by Mayor Sanchez to make appointments to or motions for removal from,,APPROVED,4,1,SANCHEZ,JOYCE,Yes,NotOnCouncil,Yes,Yes,No,Yes,NotOnCouncil,
2025-02-19,1247716,2025-02-19_id-1247716.pdf,24,Staff recommends that the City Council adopt ordinances amending Chapters 29,MOTION TO ADOPT ORDINANCES AMENDING CHAPTERS 29 AND,APPROVED,5,0,SANCHEZ,WEISS,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,
2025-03-12,1247748,2025-03-12_id-1247748.pdf,2,Staff recommends that the City Council/Harbor Board/CDC/OPFA approve the,,APPROVED,5,0,WEISS,JOYCE,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,no explicit vote list in minutes; inferred unanimous from Present roll-call
2025-03-12,1247748,2025-03-12_id-1247748.pdf,3,Accept City Clerk's Action Minutes of the Small Craft Harbor District Board of,,APPROVED,5,0,WEISS,JOYCE,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,no explicit vote list in minutes; inferred unanimous from Present roll-call
2025-03-12,1247748,2025-03-12_id-1247748.pdf,4,Staff recommends that the City Council approve Amendment 1 to the Janitorial,,APPROVED,5,0,WEISS,JOYCE,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,no explicit vote list in minutes; inferred unanimous from Present roll-call
2025-03-12,1247748,2025-03-12_id-1247748.pdf,5,"Staff recommends that the City Council approve a payment to KOCT Television, in",,APPROVED,5,0,WEISS,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,no explicit vote list in minutes; inferred unanimous from Present roll-call
2025-03-12,1247748,2025-03-12_id-1247748.pdf,6,Staff and the Police and Fire Commission recommend that the City Council adopt a,,APPROVED,5,0,WEISS,JOYCE,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,no explicit vote list in minutes; inferred unanimous from Present roll-call
2025-03-12,1247748,2025-03-12_id-1247748.pdf,7,Staff recommends that the City Council accept and appropriate donations totaling,,APPROVED,5,0,WEISS,JOYCE,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,no explicit vote list in minutes; inferred unanimous from Present roll-call
2025-03-12,1247748,2025-03-12_id-1247748.pdf,8,Staff recommends that the City Council adopt a resolution approving the Mitigated,,APPROVED,5,0,WEISS,JOYCE,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,no explicit vote list in minutes; inferred unanimous from Present roll-call
2025-03-12,1247748,2025-03-12_id-1247748.pdf,9,Staff and the Library Board of Trustees recommend that the City Council approve,,APPROVED,5,0,WEISS,JOYCE,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,no explicit vote list in minutes; inferred unanimous from Present roll-call
2025-03-12,1247748,2025-03-12_id-1247748.pdf,10,Staff and the Arts Commission recommend that the City Council approve the Arts,,APPROVED,5,0,WEISS,JOYCE,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,no explicit vote list in minutes; inferred unanimous from Present roll-call
2025-03-12,1247748,2025-03-12_id-1247748.pdf,11,Staff recommends that City Council approve the modification of an existing Parks,,APPROVED,5,0,WEISS,JOYCE,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,no explicit vote list in minutes; inferred unanimous from Present roll-call
2025-03-12,1247748,2025-03-12_id-1247748.pdf,12,Staff recommends that the City Council adopt the Resolution of the City Council of,,APPROVED,5,0,WEISS,JOYCE,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,no explicit vote list in minutes; inferred unanimous from Present roll-call
2025-03-12,1247748,2025-03-12_id-1247748.pdf,13,The City Treasurer and staff recommend that the City Council accept the City Treasurer's,,APPROVED,5,0,WEISS,JOYCE,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,no explicit vote list in minutes; inferred unanimous from Present roll-call
2025-03-12,1247748,2025-03-12_id-1247748.pdf,14,Staff submits the second quarter Financial Status Report and recommends that the,,APPROVED,5,0,WEISS,JOYCE,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,no explicit vote list in minutes; inferred unanimous from Present roll-call
2025-03-12,1247748,2025-03-12_id-1247748.pdf,15,Staff recommends that the City Council adopt a resolution to re-establish the Youth,,APPROVED,5,0,ROBINSON,JOYCE,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,no explicit vote list in minutes; inferred unanimous from Present roll-call
2025-03-12,1247748,2025-03-12_id-1247748.pdf,16,Staff recommends that the City Council adopt a resolution approving a plan of,,APPROVED,4,1,WEISS,JOYCE,No,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,
2025-03-12,1247748,2025-03-12_id-1247748.pdf,18,Request by Mayor Sanchez and Deputy Mayor Joyce: Change the standard of,,APPROVED,3,2,SANCHEZ,JOYCE,Yes,NotOnCouncil,Yes,No,No,Yes,NotOnCouncil,
2025-03-19,1287643,2025-03-19_id-1287643.pdf,1,Staff recommends the City Council receive a comprehensive report on the City's,,APPROVED,3,2,SANCHEZ,FIGUEROA,Yes,NotOnCouncil,Yes,No,No,Yes,NotOnCouncil,
2025-03-26,1247749,2025-03-26_id-1247749.pdf,1,City Manager,Approve Consent Items,APPROVED,5,0,WEISS,JOYCE,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 4-14, 16-19"
2025-03-26,1247749,2025-03-26_id-1247749.pdf,1,"Brent Rawson and Denise Dougi v. City of Oceanside, et al.","Motion to APPROVE ITEMS 4-14, 16-19",APPROVED,5,0,WEISS,JOYCE,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,
2025-03-26,1247749,2025-03-26_id-1247749.pdf,4,Staff recommends that the City Council/Harbor Board/CDC/OPFA approve the,Approve Consent Items,APPROVED,5,0,WEISS,JOYCE,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 4-14, 16-19"
2025-03-26,1247749,2025-03-26_id-1247749.pdf,5,Accept City Clerk's Action Minutes of the Small Craft Harbor District Board of,Approve Consent Items,APPROVED,5,0,WEISS,JOYCE,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 4-14, 16-19"
2025-03-26,1247749,2025-03-26_id-1247749.pdf,6,Staff recommends that the City Council approve a purchase order to California,Approve Consent Items,APPROVED,5,0,WEISS,JOYCE,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 4-14, 16-19"
2025-03-26,1247749,2025-03-26_id-1247749.pdf,7,Staff recommends that the City Council approve the payment to California,Approve Consent Items,APPROVED,5,0,WEISS,JOYCE,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 4-14, 16-19"
2025-03-26,1247749,2025-03-26_id-1247749.pdf,8,Staff recommends that the City Council approve a Change Order to the Software,Approve Consent Items,APPROVED,5,0,WEISS,JOYCE,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 4-14, 16-19"
2025-03-26,1247749,2025-03-26_id-1247749.pdf,9,Staff recommends that the City Council approve Amendment 3 to the Percentage,Approve Consent Items,APPROVED,5,0,WEISS,JOYCE,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 4-14, 16-19"
2025-03-26,1247749,2025-03-26_id-1247749.pdf,10,Staff recommends that the City Council approve Amendment 4 to the Percentage,Approve Consent Items,APPROVED,5,0,WEISS,JOYCE,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 4-14, 16-19"
2025-03-26,1247749,2025-03-26_id-1247749.pdf,11,Staff recommends that the City Council approve Amendment 6 to the Public Works,Approve Consent Items,APPROVED,5,0,WEISS,JOYCE,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 4-14, 16-19"
2025-03-26,1247749,2025-03-26_id-1247749.pdf,12,Staff recommends that the City Council approve a Public Works Agreement (PWA),Approve Consent Items,APPROVED,5,0,WEISS,JOYCE,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 4-14, 16-19"
2025-03-26,1247749,2025-03-26_id-1247749.pdf,13,Staff recommends that the City Council award a public works agreement to MC,Approve Consent Items,APPROVED,5,0,WEISS,JOYCE,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 4-14, 16-19"
2025-03-26,1247749,2025-03-26_id-1247749.pdf,14,Staff recommends that the City Council:,Approve Consent Items,APPROVED,5,0,WEISS,JOYCE,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 4-14, 16-19"
2025-03-26,1247749,2025-03-26_id-1247749.pdf,1,Adopt two resolutions to a) approve the design of the East Apron Reconstruction,Approve Consent Items,APPROVED,5,0,WEISS,JOYCE,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 4-14, 16-19"
2025-03-26,1247749,2025-03-26_id-1247749.pdf,15,Staff recommends that the City Council adopt a resolution authorizing the submittal,,APPROVED,5,0,WEISS,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,
2025-03-26,1247749,2025-03-26_id-1247749.pdf,16,Staff recommends that the City Council approve the modification of an existing,Approve Consent Items,APPROVED,5,0,WEISS,JOYCE,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 4-14, 16-19"
2025-03-26,1247749,2025-03-26_id-1247749.pdf,17,Staff recommends that the City Council adopt a resolution declaring the City's,Approve Consent Items,APPROVED,5,0,WEISS,JOYCE,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 4-14, 16-19"
